symbol,trading_date,open,high,low,close,volume
SBIN,2020-03-06,268.0,274.4,253.95,270.5,106043172
SBIN,2020-03-09,260.05,262.75,251.15,253.45,101286241
SBIN,2020-03-11,253.0,258.5,243.1,245.1,90845604
SBIN,2020-03-12,231.9,231.9,208.6,212.6,99767083
SBIN,2020-03-13,200.0,248.8,184.65,242.0,155701316
SBIN,2020-03-16,227.9,231.4,220.6,223.35,75583409
SBIN,2020-03-17,227.2,229.9,212.05,215.15,65403057
SBIN,2020-03-18,221.0,223.15,200.1,215.2,101356399
SBIN,2020-03-19,202.95,219.75,198.15,203.65,93533467
SBIN,2020-03-20,205.55,215.7,200.0,209.85,77391650
SBIN,2020-03-23,190.0,199.5,180.25,181.6,61750037
SBIN,2020-03-24,190.95,191.95,173.55,183.2,67491360
SBIN,2020-03-25,178.0,195.25,176.45,189.9,71567553
SBIN,2020-03-26,191.55,201.0,185.1,192.75,107260359
SBIN,2020-03-27,202.0,211.9,195.0,195.95,114740377
SBIN,2020-03-30,190.0,195.0,186.25,186.9,60081554
SBIN,2020-03-31,192.0,198.5,188.05,196.85,59543412
SBIN,2020-04-01,194.0,194.5,185.25,186.55,52954239
SBIN,2020-04-03,187.55,188.2,175.0,175.5,64448494
SBIN,2020-04-07,184.4,187.3,177.6,186.4,72130500
SBIN,2020-04-08,182.9,194.4,180.45,183.0,80435759
SBIN,2020-04-09,188.0,190.0,183.6,187.75,62416005
SBIN,2020-04-13,186.8,188.7,183.1,183.5,51847146
SBIN,2020-04-15,187.0,191.95,180.15,182.35,72190004
SBIN,2020-04-16,182.0,189.9,180.25,188.5,61165773
SBIN,2020-04-17,196.0,198.0,186.3,193.25,89851063
SBIN,2020-04-20,194.0,197.35,190.05,192.5,81958510
SBIN,2020-04-21,188.0,188.2,183.0,184.75,53042420
SBIN,2020-04-22,185.5,189.5,181.35,188.7,61503413
SBIN,2020-04-23,187.75,189.9,185.15,186.7,50955312
SBIN,2020-04-24,184.0,184.0,179.0,179.75,65137305
SBIN,2020-04-27,183.5,183.5,180.5,180.9,42996571
SBIN,2020-04-28,182.0,185.35,181.2,184.3,49590230
SBIN,2020-04-29,185.0,191.8,183.5,190.1,57470466
SBIN,2020-04-30,193.5,195.9,189.7,190.5,63063889
SBIN,2020-05-04,182.45,183.5,178.0,178.85,58118177
SBIN,2020-05-05,181.0,181.25,168.8,170.4,91050439
SBIN,2020-05-06,171.15,173.3,166.55,171.1,73156432
SBIN,2020-05-07,170.85,172.55,168.8,170.75,42942399
SBIN,2020-05-08,172.45,173.8,166.1,166.65,55932236
SBIN,2020-05-11,167.95,168.9,165.0,165.45,54591827
SBIN,2020-05-12,164.2,168.5,160.85,166.9,70752542
SBIN,2020-05-13,178.55,178.55,170.5,174.1,81720683
SBIN,2020-05-14,170.95,171.75,167.5,167.95,48136531
SBIN,2020-05-15,167.95,168.25,164.7,166.4,35495540
SBIN,2020-05-18,166.4,166.4,155.0,155.3,77349435
SBIN,2020-05-19,157.5,157.85,152.4,152.8,71522334
SBIN,2020-05-20,153.0,155.25,151.15,153.4,66168767
SBIN,2020-05-21,153.65,156.15,151.5,151.95,61147471
SBIN,2020-05-22,152.0,155.6,149.45,150.85,87064198
SBIN,2020-05-26,152.4,153.2,150.2,151.4,48275988
SBIN,2020-05-27,151.95,160.8,150.8,158.6,88195120
SBIN,2020-05-28,159.45,162.4,156.7,158.2,76968678
SBIN,2020-05-29,156.1,161.9,155.2,161.3,58363280
TCS,2020-02-03,2152.0,2194.7,2093.2,2102.5,4728073
TCS,2020-02-04,2129.0,2136.7,2086.6001,2107.75,3509339
TCS,2020-02-05,2115.0,2156.7,2104.3,2146.55,2439322
TCS,2020-02-06,2145.0,2174.2,2115.5,2128.3501,2640065
TCS,2020-02-07,2139.0,2151.0,2119.0,2136.55,2083442
TCS,2020-02-10,2140.8999,2167.0,2119.0,2161.95,2383032
TCS,2020-02-11,2163.0,2174.8,2147.6001,2153.3999,1335820
TCS,2020-02-12,2151.1001,2185.0,2150.0,2170.75,1620407
TCS,2020-02-13,2172.95,2197.0,2171.0,2191.95,1645948
TCS,2020-02-14,2188.0,2212.0,2171.0,2184.2,1500115
TCS,2020-02-17,2196.95,2217.0,2190.2,2203.25,1774724
TCS,2020-02-18,2199.95,2221.0,2186.05,2215.75,2486223
TCS,2020-02-19,2215.75,2230.0,2190.5,2196.3501,1760463
TCS,2020-02-20,2204.5,2214.3999,2151.25,2156.8,2317278
TCS,2020-02-24,2156.0,2178.95,2106.7,2115.3501,3092877
TCS,2020-02-25,2115.5,2176.6499,2111.0,2156.1499,2674567
TCS,2020-02-26,2154.0,2163.8999,2112.95,2123.6001,2686842
TCS,2020-02-27,2119.95,2119.95,2086.2,2105.5,2349001
TCS,2020-02-28,2068.0,2069.5,1990.0,2000.15,4298076
TCS,2020-03-02,2035.0,2053.95,1985.7,2001.3,2667076
TCS,2020-03-03,2020.0,2060.0,2012.0,2036.2,2757585
TCS,2020-03-04,2056.0,2094.45,2025.0,2083.2,3237002
TCS,2020-03-05,2085.7,2147.75,2084.05,2125.05,3937056
TCS,2020-03-06,2098.0,2123.6499,2071.6001,2116.45,2595027
TCS,2020-03-09,2075.0,2079.8999,1935.0,1972.35,4940975
TCS,2020-03-11,1933.0,1987.3,1920.0,1953.7,6796449
TCS,2020-03-12,1904.0,1908.4,1758.35,1769.85,8728786
TCS,2020-03-13,1687.9,1820.0,1506.05,1806.3,8029720
TCS,2020-03-16,1755.0,1842.25,1675.85,1696.4,7844271
TCS,2020-03-17,1730.0,1731.0,1623.15,1658.0,5713248
TCS,2020-03-18,1676.8,1713.55,1627.75,1654.4,7258778
TCS,2020-03-19,1559.7,1685.45,1546.75,1636.35,5135111
TCS,2020-03-20,1630.0,1869.0,1627.0,1797.45,8547498
TCS,2020-03-23,1620.0,1750.0,1617.75,1669.7,7003490
TCS,2020-03-24,1653.05,1770.0,1632.85,1703.15,6350865
TCS,2020-03-25,1700.0,1810.0,1680.0,1750.3,2765520
TCS,2020-03-26,1831.6,1832.05,1722.55,1790.95,4556067
TCS,2020-03-27,1820.0,1850.0,1750.4,1824.5,4331250
TCS,2020-03-30,1766.0,1905.0,1763.55,1778.5,8513547
TCS,2020-03-31,1837.4,1855.0,1780.0,1826.1,3927593
TCS,2020-04-01,1825.9,1834.75,1702.0,1708.75,4941878
TCS,2020-04-03,1740.0,1740.0,1650.0,1654.2,5735369
TCS,2020-04-07,1710.0,1785.85,1705.0,1775.2,5427577
TCS,2020-04-08,1760.0,1806.0,1701.0,1705.45,6285615
TCS,2020-04-09,1750.45,1778.8,1731.2,1766.15,5307397
TCS,2020-04-13,1761.0,1787.0,1746.0,1759.25,2990438
TCS,2020-04-15,1785.0,1812.0,1727.8,1735.15,4761399
TCS,2020-04-16,1709.95,1764.9,1675.05,1716.05,6245533
TCS,2020-04-17,1800.0,1851.95,1753.0,1806.2,9895823
TCS,2020-04-20,1830.0,1830.0,1802.5,1818.65,3244282
TCS,2020-04-21,1765.0,1794.6,1727.7,1737.65,5122541
TCS,2020-04-22,1737.65,1790.0,1719.15,1769.5,3829836
TCS,2020-04-23,1780.0,1900.0,1760.85,1878.25,5934366
TCS,2020-04-24,1840.7,1851.95,1807.8,1818.55,2987102
TCS,2020-04-27,1832.3,1875.0,1825.0,1836.6,3374741
TCS,2020-04-28,1865.0,1868.0,1832.6,1859.05,2678505
TCS,2020-04-29,1874.0,1912.55,1850.05,1905.65,4241510
TCS,2020-04-30,1980.0,2032.0,1942.2,2014.45,5915544
TCS,2020-05-04,1966.0,1966.0,1913.65,1930.45,3729348
TCS,2020-05-05,1955.1,1977.0,1927.0,1932.75,2905528
TCS,2020-05-06,1939.8,1953.7,1893.6,1903.6,3517431
TCS,2020-05-07,1910.0,1934.45,1883.35,1891.65,3166754
TCS,2020-05-08,1939.1,1939.5,1886.25,1893.4,2686530
TCS,2020-05-11,1909.0,1951.4,1909.0,1935.3,2449841
TCS,2020-05-12,1933.4,1956.5,1910.25,1949.5,3256595
TCS,2020-05-13,1994.0,1994.0,1925.65,1949.65,2656665
TCS,2020-05-14,1910.0,1923.1,1891.1,1902.35,2263146
TCS,2020-05-15,1916.0,1917.4,1865.2,1892.9,3173682
TCS,2020-05-18,1907.0,1952.95,1872.1,1945.6,3727694
TCS,2020-05-19,1903.0,1966.45,1903.0,1948.65,3198693
TCS,2020-05-20,1950.0,1962.9,1931.7,1953.6,2778505
TCS,2020-05-21,1946.0,1998.0,1941.15,1991.2,3400908
TCS,2020-05-22,1977.1,2032.0,1961.25,2020.35,3663418
TCS,2020-05-26,2015.0,2024.0,1925.0,1943.0,4575317
TCS,2020-05-27,1959.0,2010.0,1941.25,2005.3,3482160
TCS,2020-05-28,1988.5,2014.0,1971.3,2004.3,3475681
TCS,2020-05-29,1982.0,2002.65,1962.4,1972.35,7237735
UNH,2020-02-03,275.13,276.85,270.82,274.02,5646800
UNH,2020-02-04,277.28,283.5,276.88,280.84,4290200
UNH,2020-02-05,285.6,297.0,285.44,295.73,5761000
UNH,2020-02-06,297.0,297.27,290.0,292.46,3044000
UNH,2020-02-07,292.87,293.39,288.91,289.22,3425900
UNH,2020-02-10,286.23,289.29,285.45,287.03,3147400
UNH,2020-02-11,286.85,291.57,285.9,290.79,2992200
UNH,2020-02-12,295.0,305.0,294.01,303.48,6701900
UNH,2020-02-13,300.14,305.9,300.14,302.2,3565500
UNH,2020-02-14,302.21,303.97,297.31,298.78,2485600
UNH,2020-02-18,299.67,303.35,299.0,302.14,3241700
UNH,2020-02-19,303.37,306.71,302.73,305.31,3021100
UNH,2020-02-20,303.2,304.16,297.89,302.13,2885500
UNH,2020-02-21,300.47,302.51,298.61,301.43,2987100
UNH,2020-02-24,286.89,288.99,277.64,277.79,8790600
UNH,2020-02-25,280.15,281.98,262.01,263.39,8171200
UNH,2020-02-26,264.72,269.83,258.71,263.0,6806600
UNH,2020-02-27,258.42,262.15,252.07,253.92,7604300
UNH,2020-02-28,246.2,257.1,245.3,254.96,9961000
UNH,2020-03-02,257.34,273.24,250.32,273.11,8866300
UNH,2020-03-03,275.35,280.35,259.23,261.4,9188100
UNH,2020-03-04,290.0,295.84,282.21,289.42,14533000
UNH,2020-03-05,281.6,289.42,279.94,282.96,5908400
UNH,2020-03-06,275.42,284.97,271.9,283.87,5361900
UNH,2020-03-09,264.46,281.44,259.24,273.44,8070700
UNH,2020-03-10,279.72,283.9,272.5,280.0,7366000
UNH,2020-03-11,274.76,285.24,273.26,277.78,7744600
UNH,2020-03-12,260.0,272.23,250.0,250.41,10496600
UNH,2020-03-13,260.99,273.22,242.27,272.04,9308400
UNH,2020-03-16,243.92,245.68,223.95,225.04,10303500
UNH,2020-03-17,230.82,248.76,228.29,244.22,9642200
UNH,2020-03-18,225.75,231.45,200.19,217.06,12917500
UNH,2020-03-19,216.98,226.12,208.94,219.8,8065200
UNH,2020-03-20,223.18,232.64,203.46,206.59,9364100
UNH,2020-03-23,202.04,205.75,187.72,194.86,10654500
UNH,2020-03-24,202.14,220.27,199.0,219.8,8894400
UNH,2020-03-25,219.09,247.51,216.0,234.49,10014000
UNH,2020-03-26,234.03,257.96,232.3,255.39,7517600
UNH,2020-03-27,242.94,251.6,238.24,242.45,4879500
UNH,2020-03-30,242.64,254.09,242.64,251.28,5329000
UNH,2020-03-31,243.48,254.53,243.0,249.38,5450000
UNH,2020-04-01,238.69,246.61,235.44,237.32,4548800
UNH,2020-04-02,235.3,242.0,226.03,240.44,4636800
UNH,2020-04-03,238.32,239.34,227.27,229.49,4650300
UNH,2020-04-06,240.0,249.29,235.12,248.34,6365900
UNH,2020-04-07,259.81,266.71,246.54,248.04,4984100
UNH,2020-04-08,247.69,269.16,246.26,267.83,6390200
UNH,2020-04-09,265.0,270.4,261.6,264.13,4923300
UNH,2020-04-13,262.06,264.96,258.18,263.51,2964900
UNH,2020-04-14,269.0,273.07,267.0,270.5,4778900
UNH,2020-04-15,276.33,282.99,270.68,281.68,7841800
UNH,2020-04-16,283.44,300.0,280.01,298.43,7738900
UNH,2020-04-17,300.99,304.0,287.1,290.56,5857500
UNH,2020-04-20,285.3,289.01,281.27,282.14,4072600
UNH,2020-04-21,274.95,280.0,273.25,274.19,3977500
UNH,2020-04-22,279.58,283.82,276.71,277.02,3663300
UNH,2020-04-23,279.06,288.46,278.54,285.33,4420500
UNH,2020-04-24,287.29,291.9,284.0,291.29,3265000
UNH,2020-04-27,293.21,296.86,290.63,293.98,3706200
UNH,2020-04-28,298.0,298.25,285.62,288.36,3862900
UNH,2020-04-29,292.0,292.75,286.1,287.65,4258400
UNH,2020-04-30,286.65,295.0,285.52,292.47,7631700
UNH,2020-05-01,288.39,289.0,279.6,284.51,3526100
UNH,2020-05-04,284.49,287.94,282.11,287.54,2894200
UNH,2020-05-05,289.96,296.0,287.29,293.04,2501300
UNH,2020-05-06,295.1,297.68,288.44,288.77,2579200
UNH,2020-05-07,291.06,292.29,284.52,285.0,3162300
UNH,2020-05-08,289.49,290.0,285.66,287.0,3200000
UNH,2020-05-11,285.56,290.1,285.26,288.69,3490700
UNH,2020-05-12,291.77,293.15,287.7,287.7,4214300
UNH,2020-05-13,284.49,286.4,275.56,278.0,5474100
UNH,2020-05-14,275.93,292.45,275.64,290.61,5704600
UNH,2020-05-15,292.41,300.0,290.72,290.96,12182800
UNH,2020-05-18,298.48,299.72,292.02,293.36,4015100
UNH,2020-05-19,290.74,294.63,288.88,289.05,3059400
UNH,2020-05-20,292.9,292.9,286.7,287.99,3200600
UNH,2020-05-21,286.04,290.13,284.93,286.91,3604900
UNH,2020-05-22,287.3,290.24,284.79,289.94,2922800
UNH,2020-05-26,296.5,297.03,292.5,294.89,4567800
UNH,2020-05-27,297.42,303.8,290.8,303.77,5618900
UNH,2020-05-28,305.95,309.66,303.29,303.97,4387700
UNH,2020-05-29,304.72,308.37,300.85,304.85,6251500
WIPRO,2020-02-03,118.85,120.075,117.625,118.7,8463660
WIPRO,2020-02-04,119.5,120.625,118.95,120.125,6329512
WIPRO,2020-02-05,120.8,121.5,118.65,121.125,7751206
WIPRO,2020-02-06,121.375,122.975,120.825,121.825,6112396
WIPRO,2020-02-07,123.5,123.5,121.475,121.975,5519024
WIPRO,2020-02-10,122.7,122.825,119.725,120.45,4517992
WIPRO,2020-02-11,120.275,121.45,119.9,120.625,5460620
WIPRO,2020-02-12,120.85,123.575,120.85,122.225,6838800
WIPRO,2020-02-13,122.9,122.9,121.25,121.875,4829910
WIPRO,2020-02-14,121.9,122.675,121.0,121.45,3619586
WIPRO,2020-02-17,121.45,122.5,120.975,121.9,2035556
WIPRO,2020-02-18,121.875,122.425,120.625,122.025,2505274
WIPRO,2020-02-19,122.25,124.175,122.25,123.8,3570768
WIPRO,2020-02-20,124.0,124.275,122.55,122.85,4241614
WIPRO,2020-02-24,122.5,123.9,121.2,122.1,7043950
WIPRO,2020-02-25,122.075,123.325,121.225,122.05,5059572
WIPRO,2020-02-26,121.525,121.725,119.2,119.95,7988388
WIPRO,2020-02-27,119.475,119.475,115.25,115.8,9733628
WIPRO,2020-02-28,114.25,114.75,109.85,110.725,11274618
WIPRO,2020-03-02,112.9,113.5,109.2,110.4,11532350
WIPRO,2020-03-03,112.0,112.9,110.3,111.85,10346226
WIPRO,2020-03-04,112.45,114.875,111.225,114.425,9036356
WIPRO,2020-03-05,114.525,116.95,114.325,114.85,5941556
WIPRO,2020-03-06,112.5,113.0,111.275,111.775,5868566
WIPRO,2020-03-09,110.1,110.5,106.5,107.2,17462228
WIPRO,2020-03-11,101.85,107.2,101.85,106.55,12270332
WIPRO,2020-03-12,102.0,103.475,98.75,99.55,10764010
WIPRO,2020-03-13,99.5,102.225,84.625,98.7,13043196
WIPRO,2020-03-16,96.975,96.975,89.275,89.875,11201148
WIPRO,2020-03-17,89.275,92.775,85.375,86.55,12175374
WIPRO,2020-03-18,88.35,89.25,84.25,84.975,12733198
WIPRO,2020-03-19,82.5,85.675,79.7,81.175,11980172
WIPRO,2020-03-20,81.55,92.9,81.25,89.6,20319490
WIPRO,2020-03-23,82.5,88.5,82.5,85.075,10720786
WIPRO,2020-03-24,84.25,90.875,84.025,88.175,12061562
WIPRO,2020-03-25,88.7,94.0,85.1,87.325,13456292
WIPRO,2020-03-26,88.475,93.4,86.25,91.3,10247690
WIPRO,2020-03-27,91.575,94.75,90.75,91.75,13535120
WIPRO,2020-03-30,90.55,93.7,89.675,92.075,7334804
WIPRO,2020-03-31,93.5,99.9,92.825,98.35,10615252
WIPRO,2020-04-01,97.85,97.85,93.5,94.75,9875668
WIPRO,2020-04-03,94.0,94.8,88.875,90.0,13147474
WIPRO,2020-04-07,94.125,96.35,91.525,95.95,9562862
WIPRO,2020-04-08,95.75,100.0,94.4,96.45,10275308
WIPRO,2020-04-09,99.2,101.475,97.525,98.35,6930346
WIPRO,2020-04-13,99.0,99.0,91.45,94.6,12384376
WIPRO,2020-04-15,95.025,96.8,92.9,93.275,22652006
WIPRO,2020-04-16,90.0,94.875,90.0,93.925,43380846
WIPRO,2020-04-17,96.25,96.875,92.775,93.5,13212894
WIPRO,2020-04-20,94.5,94.5,90.075,90.55,16203026
WIPRO,2020-04-21,89.5,89.95,86.9,89.025,18086618
WIPRO,2020-04-22,88.5,89.75,87.525,89.275,10621898
WIPRO,2020-04-23,89.7,91.3,88.55,90.45,11104460
WIPRO,2020-04-24,89.975,90.4,88.575,88.875,9282278
WIPRO,2020-04-27,90.0,91.45,87.75,91.025,18283250
WIPRO,2020-04-28,91.05,91.475,89.0,89.85,13329834
WIPRO,2020-04-29,90.05,91.225,89.7,90.325,10060582
WIPRO,2020-04-30,92.5,96.3,91.775,95.475,17667854
WIPRO,2020-05-04,92.25,95.65,91.525,95.025,17140740
WIPRO,2020-05-05,95.725,97.0,91.1,92.1,13864778
WIPRO,2020-05-06,92.85,94.0,90.5,93.525,10885580
WIPRO,2020-05-07,92.0,92.7,90.6,92.05,11402138
WIPRO,2020-05-08,92.6,93.0,91.275,92.0,8227344
WIPRO,2020-05-11,92.5,94.975,92.05,92.35,8787666
WIPRO,2020-05-12,92.1,94.0,91.3,93.525,7030818
WIPRO,2020-05-13,95.75,95.75,92.575,94.85,10560968
WIPRO,2020-05-14,92.375,93.675,91.55,93.0,10324394
WIPRO,2020-05-15,93.0,93.0,91.325,91.9,6849030
WIPRO,2020-05-18,91.025,92.5,89.8,91.1,14454486
WIPRO,2020-05-19,91.125,93.0,89.0,92.2,11486668
WIPRO,2020-05-20,92.5,92.95,91.1,92.475,15415706
WIPRO,2020-05-21,91.7,95.85,91.7,94.55,14258230
WIPRO,2020-05-22,94.525,95.425,93.225,94.5,9177652
WIPRO,2020-05-26,94.5,96.6,92.85,94.4,11822268
WIPRO,2020-05-27,94.8,102.75,93.85,100.625,36165936
WIPRO,2020-05-28,101.75,101.75,98.025,99.675,24695246
WIPRO,2020-05-29,99.675,107.45,98.075,106.4,61260422
XOM,2020-02-03,61.38,61.42,60.37,60.73,27389300
XOM,2020-02-04,61.45,61.91,59.89,59.97,31922100
XOM,2020-02-05,60.75,62.93,60.6,62.73,32099200
XOM,2020-02-06,62.93,63.01,61.78,61.88,16055400
XOM,2020-02-07,61.41,61.66,61.06,61.47,15112500
XOM,2020-02-10,60.48,60.52,59.62,59.96,20934500
XOM,2020-02-11,60.58,60.89,60.17,60.53,14908700
XOM,2020-02-12,61.34,61.53,60.56,61.27,17862100
XOM,2020-02-13,61.06,61.42,60.56,60.93,16949400
XOM,2020-02-14,61.15,61.16,60.28,60.65,10855300
XOM,2020-02-18,60.15,60.39,59.45,59.88,18948500
XOM,2020-02-19,60.11,60.62,59.83,60.34,12804900
XOM,2020-02-20,60.23,60.54,59.72,59.86,14817200
XOM,2020-02-21,59.51,59.51,58.79,59.13,20315700
XOM,2020-02-24,57.62,57.8,56.36,56.36,32096600
XOM,2020-02-25,56.75,56.75,53.97,54.2,36414500
XOM,2020-02-26,54.55,54.82,52.93,53.01,29801000
XOM,2020-02-27,51.71,52.44,49.8,49.82,48141300
XOM,2020-02-28,48.77,51.44,48.01,51.44,62446700
XOM,2020-03-02,52.59,53.89,51.13,53.88,38127600
XOM,2020-03-03,53.95,54.15,50.98,51.3,50580700
XOM,2020-03-04,52.23,52.48,51.12,52.42,24079600
XOM,2020-03-05,50.42,50.7,49.04,50.11,40788200
XOM,2020-03-06,48.84,49.01,47.2,47.69,55640500
XOM,2020-03-09,41.71,44.57,40.8,41.86,72896300
XOM,2020-03-10,46.17,46.26,41.45,43.41,60445900
XOM,2020-03-11,42.39,43.48,41.75,41.98,51986100
XOM,2020-03-12,39.9,40.65,37.0,37.18,65725300
XOM,2020-03-13,40.01,40.14,35.0,38.12,79891500
XOM,2020-03-16,34.4,37.88,33.25,34.49,48924700
XOM,2020-03-17,35.21,37.38,34.2,36.81,41204400
XOM,2020-03-18,34.55,36.71,31.23,33.12,54036400
XOM,2020-03-19,33.73,34.9,32.35,34.43,49412400
XOM,2020-03-20,34.84,35.18,31.56,32.74,76534600
XOM,2020-03-23,32.53,32.7,30.11,31.45,56952500
XOM,2020-03-24,34.42,36.17,33.33,35.44,61835600
XOM,2020-03-25,36.51,38.59,35.18,37.29,56607700
XOM,2020-03-26,37.5,39.56,36.72,38.82,46722000
XOM,2020-03-27,37.13,37.68,36.2,36.95,51558600
XOM,2020-03-30,36.23,38.15,35.86,37.5,45835000
XOM,2020-03-31,38.34,39.45,37.37,37.97,41491600
XOM,2020-04-01,36.86,38.7,36.34,37.53,36045900
XOM,2020-04-02,38.74,41.96,37.9,40.4,62000200
XOM,2020-04-03,41.45,42.18,38.52,39.21,48425700
XOM,2020-04-06,39.88,40.83,39.23,40.47,41301900
XOM,2020-04-07,42.9,43.32,41.16,41.24,48921800
XOM,2020-04-08,41.95,44.04,41.47,43.85,33355600
XOM,2020-04-09,45.46,46.71,41.74,43.13,60107300
XOM,2020-04-13,44.45,44.69,41.97,42.76,29651900
XOM,2020-04-14,43.0,43.75,41.91,42.43,30769000
XOM,2020-04-15,41.0,41.06,39.38,40.48,33125000
XOM,2020-04-16,40.48,40.48,38.93,39.15,30934000
XOM,2020-04-17,39.88,43.32,39.87,43.22,40829100
XOM,2020-04-20,40.75,42.74,40.54,41.18,39260800
XOM,2020-04-21,40.4,42.13,39.63,40.96,44381600
XOM,2020-04-22,42.6,42.93,41.86,42.13,27074200
XOM,2020-04-23,43.13,44.66,42.81,43.45,35271000
XOM,2020-04-24,44.4,44.89,43.13,43.73,28653800
XOM,2020-04-27,43.59,44.32,42.23,43.94,28274400
XOM,2020-04-28,44.37,45.39,44.11,44.97,26545100
XOM,2020-04-29,46.26,47.6,46.16,47.46,29502500
XOM,2020-04-30,47.68,47.68,45.77,46.47,37076300
XOM,2020-05-01,45.63,46.39,43.0,43.14,35399300
XOM,2020-05-04,42.51,44.94,42.22,44.88,27465600
XOM,2020-05-05,46.26,47.15,44.66,44.83,29276200
XOM,2020-05-06,44.93,45.27,43.9,43.99,22659000
XOM,2020-05-07,44.96,45.27,43.97,44.24,22160300
XOM,2020-05-08,45.31,46.22,44.98,46.18,19977400
XOM,2020-05-11,46.11,46.2,45.51,45.74,22258000
XOM,2020-05-12,45.42,45.67,44.12,44.12,25439100
XOM,2020-05-13,43.74,43.87,41.6,41.93,30827900
XOM,2020-05-14,41.07,42.55,40.2,42.3,24856500
XOM,2020-05-15,42.38,43.01,41.85,42.0,22445600
XOM,2020-05-18,44.4,45.58,44.06,45.34,32026100
XOM,2020-05-19,45.55,46.63,43.93,43.94,21771600
XOM,2020-05-20,44.62,45.58,44.57,45.37,19352400
XOM,2020-05-21,45.44,45.79,44.39,44.56,19130700
XOM,2020-05-22,44.05,44.67,43.45,44.6,15406400
XOM,2020-05-26,45.74,46.3,45.47,45.91,20356500
XOM,2020-05-27,46.66,47.14,45.41,46.24,20788300
XOM,2020-05-28,46.43,46.46,44.93,45.04,19698000
XOM,2020-05-29,44.82,45.69,44.37,45.47,25874700
